State,LossPerspective,EPType,Peril,LOB,RP,Loss
AL,GU,AEP,TC,Commercial,1000,19302.0
AL,GU,AEP,TC,Personal,1000,24248.0
AL,GU,AEP,TC,Total,1000,43550.0
AL,GU,OEP,SU,Commercial,5,545.0
AL,GU,OEP,SU,Personal,5,798.0
AL,GU,OEP,SU,Total,5,1343.0
AL,GU,OEP,SU,Commercial,10,911.0
AL,GU,OEP,SU,Personal,10,1471.0
AL,GU,OEP,SU,Total,10,2382.0
AL,GU,OEP,SU,Commercial,20,1429.0
AL,GU,OEP,SU,Personal,20,2307.0
AL,GU,OEP,SU,Total,20,3736.0
AL,GU,OEP,SU,Commercial,25,1619.0
AL,GU,OEP,SU,Personal,25,2428.0
AL,GU,OEP,SU,Total,25,4047.0
AL,GU,OEP,SU,Commercial,50,2183.0
AL,GU,OEP,SU,Personal,50,3457.0
AL,GU,OEP,SU,Total,50,5640.0
AL,GU,OEP,SU,Commercial,100,2966.0
AL,GU,OEP,SU,Personal,100,4633.0
AL,GU,OEP,SU,Total,100,7599.0
AL,GU,OEP,SU,Commercial,200,3743.0
AL,GU,OEP,SU,Personal,200,5607.0
AL,GU,OEP,SU,Total,200,9350.0
AL,GU,OEP,SU,Commercial,250,3925.0
AL,GU,OEP,SU,Personal,250,5962.0
AL,GU,OEP,SU,Total,250,9887.0
AL,GU,OEP,SU,Commercial,500,5096.0
AL,GU,OEP,SU,Personal,500,7163.0
AL,GU,OEP,SU,Total,500,12259.0
AL,GU,OEP,SU,Commercial,1000,6103.0
AL,GU,OEP,SU,Personal,1000,8671.0
AL,GU,OEP,SU,Total,1000,14774.0
AL,GU,AEP,SU,Commercial,5,565.0
AL,GU,AEP,SU,Personal,5,871.0
AL,GU,AEP,SU,Total,5,1436.0
AL,GU,AEP,SU,Commercial,10,1017.0
AL,GU,AEP,SU,Personal,10,1660.0
AL,GU,AEP,SU,Total,10,2676.0
AL,GU,AEP,SU,Commercial,20,1644.0
AL,GU,AEP,SU,Personal,20,2449.0
AL,GU,AEP,SU,Total,20,4093.0
AL,GU,AEP,SU,Commercial,25,1879.0
AL,GU,AEP,SU,Personal,25,2840.0
AL,GU,AEP,SU,Total,25,4719.0
AL,GU,AEP,SU,Commercial,50,2662.0
AL,GU,AEP,SU,Personal,50,4046.0
AL,GU,AEP,SU,Total,50,6708.0
AL,GU,AEP,SU,Commercial,100,3398.0
AL,GU,AEP,SU,Personal,100,5223.0
AL,GU,AEP,SU,Total,100,8621.0
AL,GU,AEP,SU,Commercial,200,4330.0
AL,GU,AEP,SU,Personal,200,6374.0
AL,GU,AEP,SU,Total,200,10704.0
AL,GU,AEP,SU,Commercial,250,4595.0
AL,GU,AEP,SU,Personal,250,6541.0
AL,GU,AEP,SU,Total,250,11136.0
AL,GU,AEP,SU,Commercial,500,5615.0
AL,GU,AEP,SU,Personal,500,8684.0
AL,GU,AEP,SU,Total,500,14299.0
AL,GU,AEP,SU,Commercial,1000,6246.0
AL,GU,AEP,SU,Personal,1000,10215.0
AL,GU,AEP,SU,Total,1000,16461.0
AL,GU,OEP,PF,Commercial,5,178.0
AL,GU,OEP,PF,Personal,5,239.0
AL,GU,OEP,PF,Total,5,417.0
AL,GU,OEP,PF,Commercial,10,272.0
AL,GU,OEP,PF,Personal,10,409.0
AL,GU,OEP,PF,Total,10,681.0
AL,GU,OEP,PF,Commercial,20,400.0
AL,GU,OEP,PF,Personal,20,531.0
AL,GU,OEP,PF,Total,20,931.0
AL,GU,OEP,PF,Commercial,25,413.0
AL,GU,OEP,PF,Personal,25,618.0
AL,GU,OEP,PF,Total,25,1031.0
AL,GU,OEP,PF,Commercial,50,526.0
AL,GU,OEP,PF,Personal,50,767.0
AL,GU,OEP,PF,Total,50,1293.0
AL,GU,OEP,PF,Commercial,100,637.0
AL,GU,OEP,PF,Personal,100,932.0
AL,GU,OEP,PF,Total,100,1568.0
AL,GU,OEP,PF,Commercial,200,807.0
AL,GU,OEP,PF,Personal,200,1176.0
AL,GU,OEP,PF,Total,200,1983.0
AL,GU,OEP,PF,Commercial,250,859.0
AL,GU,OEP,PF,Personal,250,1256.0
AL,GU,OEP,PF,Total,250,2115.0
AL,GU,OEP,PF,Commercial,500,978.0
AL,GU,OEP,PF,Personal,500,1393.0
AL,GU,OEP,PF,Total,500,2372.0
AL,GU,OEP,PF,Commercial,1000,1077.0
AL,GU,OEP,PF,Personal,1000,1587.0
AL,GU,OEP,PF,Total,1000,2665.0
AL,GU,AEP,PF,Commercial,5,187.0
AL,GU,AEP,PF,Personal,5,267.0
AL,GU,AEP,PF,Total,5,454.0
AL,GU,AEP,PF,Commercial,10,289.0
AL,GU,AEP,PF,Personal,10,424.0
AL,GU,AEP,PF,Total,10,714.0
AL,GU,AEP,PF,Commercial,20,435.0
AL,GU,AEP,PF,Personal,20,626.0
AL,GU,AEP,PF,Total,20,1061.0
AL,GU,AEP,PF,Commercial,25,490.0
AL,GU,AEP,PF,Personal,25,699.0
AL,GU,AEP,PF,Total,25,1189.0
AL,GU,AEP,PF,Commercial,50,610.0
AL,GU,AEP,PF,Personal,50,843.0
AL,GU,AEP,PF,Total,50,1453.0
AL,GU,AEP,PF,Commercial,100,753.0
AL,GU,AEP,PF,Personal,100,1034.0
AL,GU,AEP,PF,Total,100,1787.0
AL,GU,AEP,PF,Commercial,200,892.0
AL,GU,AEP,PF,Personal,200,1283.0
AL,GU,AEP,PF,Total,200,2175.0
AL,GU,AEP,PF,Commercial,250,941.0
AL,GU,AEP,PF,Personal,250,1339.0
AL,GU,AEP,PF,Total,250,2280.0
AL,GU,AEP,PF,Commercial,500,1126.0
AL,GU,AEP,PF,Personal,500,1651.0
AL,GU,AEP,PF,Total,500,2777.0
AL,GU,AEP,PF,Commercial,1000,1302.0
AL,GU,AEP,PF,Personal,1000,1855.0
AL,GU,AEP,PF,Total,1000,3157.0
AL,GU,OEP,IF,Commercial,5,51.0
AL,GU,OEP,IF,Personal,5,72.0
AL,GU,OEP,IF,Total,5,123.0
AL,GU,OEP,IF,Commercial,10,79.0
AL,GU,OEP,IF,Personal,10,115.0
AL,GU,OEP,IF,Total,10,193.0
AL,GU,OEP,IF,Commercial,20,102.0
AL,GU,OEP,IF,Personal,20,152.0
AL,GU,OEP,IF,Total,20,253.0
AL,GU,OEP,IF,Commercial,25,118.0
AL,GU,OEP,IF,Personal,25,170.0
AL,GU,OEP,IF,Total,25,288.0
AL,GU,OEP,IF,Commercial,50,141.0
AL,GU,OEP,IF,Personal,50,212.0
AL,GU,OEP,IF,Total,50,353.0
AL,GU,OEP,IF,Commercial,100,169.0
AL,GU,OEP,IF,Personal,100,252.0
AL,GU,OEP,IF,Total,100,421.0
AL,GU,OEP,IF,Commercial,200,196.0
AL,GU,OEP,IF,Personal,200,296.0
AL,GU,OEP,IF,Total,200,492.0
AL,GU,OEP,IF,Commercial,250,214.0
AL,GU,OEP,IF,Personal,250,297.0
AL,GU,OEP,IF,Total,250,512.0
AL,GU,OEP,IF,Commercial,500,248.0
AL,GU,OEP,IF,Personal,500,349.0
AL,GU,OEP,IF,Total,500,597.0
AL,GU,OEP,IF,Commercial,1000,277.0
AL,GU,OEP,IF,Personal,1000,409.0
AL,GU,OEP,IF,Total,1000,686.0
AL,GU,AEP,IF,Commercial,5,58.0
AL,GU,AEP,IF,Personal,5,86.0
AL,GU,AEP,IF,Total,5,143.0
AL,GU,AEP,IF,Commercial,10,90.0
AL,GU,AEP,IF,Personal,10,128.0
AL,GU,AEP,IF,Total,10,218.0
AL,GU,AEP,IF,Commercial,20,119.0
AL,GU,AEP,IF,Personal,20,176.0
AL,GU,AEP,IF,Total,20,296.0
AL,GU,AEP,IF,Commercial,25,123.0
AL,GU,AEP,IF,Personal,25,184.0
AL,GU,AEP,IF,Total,25,307.0
AL,GU,AEP,IF,Commercial,50,157.0
AL,GU,AEP,IF,Personal,50,230.0
AL,GU,AEP,IF,Total,50,387.0
AL,GU,AEP,IF,Commercial,100,189.0
AL,GU,AEP,IF,Personal,100,280.0
AL,GU,AEP,IF,Total,100,469.0
AL,GU,AEP,IF,Commercial,200,227.0
AL,GU,AEP,IF,Personal,200,324.0
AL,GU,AEP,IF,Total,200,551.0
AL,GU,AEP,IF,Commercial,250,243.0
AL,GU,AEP,IF,Personal,250,347.0
AL,GU,AEP,IF,Total,250,590.0
AL,GU,AEP,IF,Commercial,500,275.0
AL,GU,AEP,IF,Personal,500,383.0
AL,GU,AEP,IF,Total,500,659.0
AL,GU,AEP,IF,Commercial,1000,304.0
AL,GU,AEP,IF,Personal,1000,430.0
AL,GU,AEP,IF,Total,1000,734.0
AL,GR,OEP,TC,Commercial,5,983.0
AL,GR,OEP,TC,Personal,5,1197.0
AL,GR,OEP,TC,Total,5,2180.0
AL,GR,OEP,TC,Commercial,10,1923.0
AL,GR,OEP,TC,Personal,10,2277.0
AL,GR,OEP,TC,Total,10,4199.0
AL,GR,OEP,TC,Commercial,20,2974.0
AL,GR,OEP,TC,Personal,20,3631.0
AL,GR,OEP,TC,Total,20,6605.0
AL,GR,OEP,TC,Commercial,25,3403.0
AL,GR,OEP,TC,Personal,25,4221.0
AL,GR,OEP,TC,Total,25,7625.0
AL,GR,OEP,TC,Commercial,50,4715.0
AL,GR,OEP,TC,Personal,50,5838.0
AL,GR,OEP,TC,Total,50,10554.0
AL,GR,OEP,TC,Commercial,100,6159.0
AL,GR,OEP,TC,Personal,100,7763.0
AL,GR,OEP,TC,Total,100,13922.0
AL,GR,OEP,TC,Commercial,200,8659.0
AL,GR,OEP,TC,Personal,200,10296.0
AL,GR,OEP,TC,Total,200,18954.0
AL,GR,OEP,TC,Commercial,250,8440.0
AL,GR,OEP,TC,Personal,250,11694.0
AL,GR,OEP,TC,Total,250,20134.0
AL,GR,OEP,TC,Commercial,500,10462.0
AL,GR,OEP,TC,Personal,500,13728.0
AL,GR,OEP,TC,Total,500,24191.0
AL,GR,OEP,TC,Commercial,1000,13583.0
AL,GR,OEP,TC,Personal,1000,17437.0
AL,GR,OEP,TC,Total,1000,31020.0
AL,GR,AEP,TC,Commercial,5,1105.0
AL,GR,AEP,TC,Personal,5,1357.0
AL,GR,AEP,TC,Total,5,2462.0
AL,GR,AEP,TC,Commercial,10,2159.0
AL,GR,AEP,TC,Personal,10,2476.0
AL,GR,AEP,TC,Total,10,4635.0
AL,GR,AEP,TC,Commercial,20,3471.0
AL,GR,AEP,TC,Personal,20,4314.0
AL,GR,AEP,TC,Total,20,7785.0
AL,GR,AEP,TC,Commercial,25,3928.0
AL,GR,AEP,TC,Personal,25,4627.0
AL,GR,AEP,TC,Total,25,8555.0
AL,GR,AEP,TC,Commercial,50,5159.0
AL,GR,AEP,TC,Personal,50,6849.0
AL,GR,AEP,TC,Total,50,12008.0
AL,GR,AEP,TC,Commercial,100,7188.0
AL,GR,AEP,TC,Personal,100,9059.0
AL,GR,AEP,TC,Total,100,16247.0
AL,GR,AEP,TC,Commercial,200,9629.0
AL,GR,AEP,TC,Personal,200,11773.0
AL,GR,AEP,TC,Total,200,21402.0
AL,GR,AEP,TC,Commercial,250,9761.0
AL,GR,AEP,TC,Personal,250,12404.0
AL,GR,AEP,TC,Total,250,22165.0
AL,GR,AEP,TC,Commercial,500,11858.0
AL,GR,AEP,TC,Personal,500,15025.0
AL,GR,AEP,TC,Total,500,26883.0
AL,GR,AEP,TC,Commercial,1000,14358.0
AL,GR,AEP,TC,Personal,1000,19334.0
AL,GR,AEP,TC,Total,1000,33692.0
AL,GR,OEP,SU,Commercial,5,419.0
AL,GR,OEP,SU,Personal,5,626.0
AL,GR,OEP,SU,Total,5,1045.0
AL,GR,OEP,SU,Commercial,10,733.0
AL,GR,OEP,SU,Personal,10,1145.0
AL,GR,OEP,SU,Total,10,1878.0
AL,GR,OEP,SU,Commercial,20,1181.0
AL,GR,OEP,SU,Personal,20,1805.0
AL,GR,OEP,SU,Total,20,2986.0
AL,GR,OEP,SU,Commercial,25,1295.0
AL,GR,OEP,SU,Personal,25,2020.0
AL,GR,OEP,SU,Total,25,3315.0
AL,GR,OEP,SU,Commercial,50,1781.0
AL,GR,OEP,SU,Personal,50,2693.0
AL,GR,OEP,SU,Total,50,4474.0
AL,GR,OEP,SU,Commercial,100,2413.0
AL,GR,OEP,SU,Personal,100,3494.0
AL,GR,OEP,SU,Total,100,5907.0
AL,GR,OEP,SU,Commercial,200,2904.0
AL,GR,OEP,SU,Personal,200,4367.0
AL,GR,OEP,SU,Total,200,7271.0
AL,GR,OEP,SU,Commercial,250,3147.0
AL,GR,OEP,SU,Personal,250,4789.0
AL,GR,OEP,SU,Total,250,7936.0
AL,GR,OEP,SU,Commercial,500,3879.0
AL,GR,OEP,SU,Personal,500,5754.0
AL,GR,OEP,SU,Total,500,9633.0
AL,GR,OEP,SU,Commercial,1000,4417.0
AL,GR,OEP,SU,Personal,1000,7152.0
AL,GR,OEP,SU,Total,1000,11569.0
AL,GR,AEP,SU,Commercial,5,453.0
AL,GR,AEP,SU,Personal,5,728.0
AL,GR,AEP,SU,Total,5,1181.0
AL,GR,AEP,SU,Commercial,10,807.0
AL,GR,AEP,SU,Personal,10,1269.0
AL,GR,AEP,SU,Total,10,2075.0
AL,GR,AEP,SU,Commercial,20,1287.0
AL,GR,AEP,SU,Personal,20,2011.0
AL,GR,AEP,SU,Total,20,3298.0
AL,GR,AEP,SU,Commercial,25,1392.0
AL,GR,AEP,SU,Personal,25,2282.0
AL,GR,AEP,SU,Total,25,3674.0
AL,GR,AEP,SU,Commercial,50,1998.0
AL,GR,AEP,SU,Personal,50,3050.0
AL,GR,AEP,SU,Total,50,5049.0
AL,GR,AEP,SU,Commercial,100,2610.0
AL,GR,AEP,SU,Personal,100,3774.0
AL,GR,AEP,SU,Total,100,6385.0
AL,GR,AEP,SU,Commercial,200,3285.0
AL,GR,AEP,SU,Personal,200,4870.0
AL,GR,AEP,SU,Total,200,8156.0
AL,GR,AEP,SU,Commercial,250,3462.0
AL,GR,AEP,SU,Personal,250,5419.0
AL,GR,AEP,SU,Total,250,8882.0
AL,GR,AEP,SU,Commercial,500,4275.0
AL,GR,AEP,SU,Personal,500,6226.0
AL,GR,AEP,SU,Total,500,10501.0
AL,GR,AEP,SU,Commercial,1000,4873.0
AL,GR,AEP,SU,Personal,1000,7484.0
AL,GR,AEP,SU,Total,1000,12358.0
AL,GR,OEP,PF,Commercial,5,150.0
AL,GR,OEP,PF,Personal,5,226.0
AL,GR,OEP,PF,Total,5,375.0
AL,GR,OEP,PF,Commercial,10,238.0
AL,GR,OEP,PF,Personal,10,369.0
AL,GR,OEP,PF,Total,10,607.0
AL,GR,OEP,PF,Commercial,20,336.0
AL,GR,OEP,PF,Personal,20,480.0
AL,GR,OEP,PF,Total,20,817.0
AL,GR,OEP,PF,Commercial,25,395.0
AL,GR,OEP,PF,Personal,25,538.0
AL,GR,OEP,PF,Total,25,933.0
AL,GR,OEP,PF,Commercial,50,486.0
AL,GR,OEP,PF,Personal,50,741.0
AL,GR,OEP,PF,Total,50,1227.0
AL,GR,OEP,PF,Commercial,100,633.0
AL,GR,OEP,PF,Personal,100,894.0
AL,GR,OEP,PF,Total,100,1527.0
AL,GR,OEP,PF,Commercial,200,696.0
AL,GR,OEP,PF,Personal,200,1060.0
AL,GR,OEP,PF,Total,200,1756.0
AL,GR,OEP,PF,Commercial,250,805.0
AL,GR,OEP,PF,Personal,250,1158.0
AL,GR,OEP,PF,Total,250,1963.0
AL,GR,OEP,PF,Commercial,500,859.0
AL,GR,OEP,PF,Personal,500,1279.0
AL,GR,OEP,PF,Total,500,2138.0
AL,GR,OEP,PF,Commercial,1000,1007.0
AL,GR,OEP,PF,Personal,1000,1428.0
AL,GR,OEP,PF,Total,1000,2436.0
AL,GR,AEP,PF,Commercial,5,176.0
AL,GR,AEP,PF,Personal,5,244.0
AL,GR,AEP,PF,Total,5,421.0
AL,GR,AEP,PF,Commercial,10,271.0
AL,GR,AEP,PF,Personal,10,382.0
AL,GR,AEP,PF,Total,10,653.0
AL,GR,AEP,PF,Commercial,20,388.0
AL,GR,AEP,PF,Personal,20,542.0
AL,GR,AEP,PF,Total,20,929.0
AL,GR,AEP,PF,Commercial,25,423.0
AL,GR,AEP,PF,Personal,25,594.0
AL,GR,AEP,PF,Total,25,1017.0
AL,GR,AEP,PF,Commercial,50,574.0
AL,GR,AEP,PF,Personal,50,765.0
AL,GR,AEP,PF,Total,50,1339.0
AL,GR,AEP,PF,Commercial,100,680.0
AL,GR,AEP,PF,Personal,100,951.0
AL,GR,AEP,PF,Total,100,1631.0
AL,GR,AEP,PF,Commercial,200,780.0
AL,GR,AEP,PF,Personal,200,1142.0
AL,GR,AEP,PF,Total,200,1921.0
AL,GR,AEP,PF,Commercial,250,821.0
AL,GR,AEP,PF,Personal,250,1197.0
AL,GR,AEP,PF,Total,250,2018.0
AL,GR,AEP,PF,Commercial,500,1001.0
AL,GR,AEP,PF,Personal,500,1470.0
AL,GR,AEP,PF,Total,500,2471.0
AL,GR,AEP,PF,Commercial,1000,1102.0
AL,GR,AEP,PF,Personal,1000,1651.0
AL,GR,AEP,PF,Total,1000,2753.0
AL,GR,OEP,IF,Commercial,5,49.0
AL,GR,OEP,IF,Personal,5,69.0
AL,GR,OEP,IF,Total,5,118.0
AL,GR,OEP,IF,Commercial,10,72.0
AL,GR,OEP,IF,Personal,10,103.0
AL,GR,OEP,IF,Total,10,175.0
AL,GR,OEP,IF,Commercial,20,96.0
AL,GR,OEP,IF,Personal,20,145.0
AL,GR,OEP,IF,Total,20,241.0
AL,GR,OEP,IF,Commercial,25,112.0
AL,GR,OEP,IF,Personal,25,166.0
AL,GR,OEP,IF,Total,25,278.0
AL,GR,OEP,IF,Commercial,50,141.0
AL,GR,OEP,IF,Personal,50,196.0
AL,GR,OEP,IF,Total,50,337.0
AL,GR,OEP,IF,Commercial,100,155.0
AL,GR,OEP,IF,Personal,100,234.0
AL,GR,OEP,IF,Total,100,389.0
AL,GR,OEP,IF,Commercial,200,185.0
AL,GR,OEP,IF,Personal,200,266.0
AL,GR,OEP,IF,Total,200,452.0
AL,GR,OEP,IF,Commercial,250,191.0
AL,GR,OEP,IF,Personal,250,292.0
AL,GR,OEP,IF,Total,250,484.0
AL,GR,OEP,IF,Commercial,500,225.0
AL,GR,OEP,IF,Personal,500,326.0
AL,GR,OEP,IF,Total,500,550.0
AL,GR,OEP,IF,Commercial,1000,264.0
AL,GR,OEP,IF,Personal,1000,374.0
AL,GR,OEP,IF,Total,1000,638.0
AL,GR,AEP,IF,Commercial,5,56.0
AL,GR,AEP,IF,Personal,5,78.0
AL,GR,AEP,IF,Total,5,134.0
AL,GR,AEP,IF,Commercial,10,82.0
AL,GR,AEP,IF,Personal,10,116.0
AL,GR,AEP,IF,Total,10,198.0
AL,GR,AEP,IF,Commercial,20,110.0
AL,GR,AEP,IF,Personal,20,157.0
AL,GR,AEP,IF,Total,20,268.0
AL,GR,AEP,IF,Commercial,25,116.0
AL,GR,AEP,IF,Personal,25,179.0
AL,GR,AEP,IF,Total,25,295.0
AL,GR,AEP,IF,Commercial,50,147.0
AL,GR,AEP,IF,Personal,50,214.0
AL,GR,AEP,IF,Total,50,361.0
AL,GR,AEP,IF,Commercial,100,189.0
AL,GR,AEP,IF,Personal,100,255.0
AL,GR,AEP,IF,Total,100,444.0
AL,GR,AEP,IF,Commercial,200,214.0
AL,GR,AEP,IF,Personal,200,315.0
AL,GR,AEP,IF,Total,200,529.0
AL,GR,AEP,IF,Commercial,250,218.0
AL,GR,AEP,IF,Personal,250,327.0
AL,GR,AEP,IF,Total,250,545.0
AL,GR,AEP,IF,Commercial,500,245.0
AL,GR,AEP,IF,Personal,500,385.0
AL,GR,AEP,IF,Total,500,630.0
AL,GR,AEP,IF,Commercial,1000,281.0
AL,GR,AEP,IF,Personal,1000,412.0
AL,GR,AEP,IF,Total,1000,693.0
MS,GU,OEP,TC,Commercial,5,596.0
MS,GU,OEP,TC,Personal,5,869.0
MS,GU,OEP,TC,Total,5,1465.0
MS,GU,OEP,TC,Commercial,10,1192.0
MS,GU,OEP,TC,Personal,10,1662.0
MS,GU,OEP,TC,Total,10,2854.0
MS,GU,OEP,TC,Commercial,20,1887.0
MS,GU,OEP,TC,Personal,20,2597.0
MS,GU,OEP,TC,Total,20,4484.0
MS,GU,OEP,TC,Commercial,25,2111.0
MS,GU,OEP,TC,Personal,25,3026.0
MS,GU,OEP,TC,Total,25,5137.0
MS,GU,OEP,TC,Commercial,50,3008.0
MS,GU,OEP,TC,Personal,50,4071.0
MS,GU,OEP,TC,Total,50,7079.0
MS,GU,OEP,TC,Commercial,100,4086.0
MS,GU,OEP,TC,Personal,100,5567.0
MS,GU,OEP,TC,Total,100,9653.0
MS,GU,OEP,TC,Commercial,200,4992.0
MS,GU,OEP,TC,Personal,200,7055.0
MS,GU,OEP,TC,Total,200,12047.0
MS,GU,OEP,TC,Commercial,250,5482.0
MS,GU,OEP,TC,Personal,250,7948.0
MS,GU,OEP,TC,Total,250,13430.0
MS,GU,OEP,TC,Commercial,500,6828.0
MS,GU,OEP,TC,Personal,500,9809.0
MS,GU,OEP,TC,Total,500,16638.0
MS,GU,OEP,TC,Commercial,1000,8313.0
MS,GU,OEP,TC,Personal,1000,11788.0
MS,GU,OEP,TC,Total,1000,20101.0
MS,GU,AEP,TC,Commercial,5,655.0
MS,GU,AEP,TC,Personal,5,975.0
MS,GU,AEP,TC,Total,5,1631.0
MS,GU,AEP,TC,Commercial,10,1294.0
MS,GU,AEP,TC,Personal,10,1739.0
MS,GU,AEP,TC,Total,10,3033.0
MS,GU,AEP,TC,Commercial,20,2028.0
MS,GU,AEP,TC,Personal,20,2795.0
MS,GU,AEP,TC,Total,20,4823.0
MS,GU,AEP,TC,Commercial,25,2337.0
MS,GU,AEP,TC,Personal,25,3328.0
MS,GU,AEP,TC,Total,25,5665.0
MS,GU,AEP,TC,Commercial,50,3516.0
MS,GU,AEP,TC,Personal,50,4705.0
MS,GU,AEP,TC,Total,50,8222.0
MS,GU,AEP,TC,Commercial,100,4535.0
MS,GU,AEP,TC,Personal,100,6174.0
MS,GU,AEP,TC,Total,100,10709.0
MS,GU,AEP,TC,Commercial,200,6000.0
MS,GU,AEP,TC,Personal,200,8267.0
MS,GU,AEP,TC,Total,200,14267.0
MS,GU,AEP,TC,Commercial,250,6128.0
MS,GU,AEP,TC,Personal,250,8994.0
MS,GU,AEP,TC,Total,250,15121.0
MS,GU,AEP,TC,Commercial,500,7660.0
MS,GU,AEP,TC,Personal,500,10964.0
MS,GU,AEP,TC,Total,500,18624.0
MS,GU,AEP,TC,Commercial,1000,9801.0
MS,GU,AEP,TC,Personal,1000,13138.0
MS,GU,AEP,TC,Total,1000,22940.0
MS,GU,OEP,SU,Commercial,5,295.0
MS,GU,OEP,SU,Personal,5,479.0
MS,GU,OEP,SU,Total,5,774.0
MS,GU,OEP,SU,Commercial,10,530.0
MS,GU,OEP,SU,Personal,10,883.0
MS,GU,OEP,SU,Total,10,1413.0
MS,GU,OEP,SU,Commercial,20,832.0
MS,GU,OEP,SU,Personal,20,1350.0
MS,GU,OEP,SU,Total,20,2182.0
MS,GU,OEP,SU,Commercial,25,997.0
MS,GU,OEP,SU,Personal,25,1443.0
MS,GU,OEP,SU,Total,25,2440.0
MS,GU,OEP,SU,Commercial,50,1307.0
MS,GU,OEP,SU,Personal,50,2087.0
MS,GU,OEP,SU,Total,50,3394.0
MS,GU,OEP,SU,Commercial,100,1715.0
MS,GU,OEP,SU,Personal,100,2605.0
MS,GU,OEP,SU,Total,100,4320.0
MS,GU,OEP,SU,Commercial,200,2076.0
MS,GU,OEP,SU,Personal,200,3361.0
MS,GU,OEP,SU,Total,200,5438.0
MS,GU,OEP,SU,Commercial,250,2367.0
MS,GU,OEP,SU,Personal,250,3659.0
MS,GU,OEP,SU,Total,250,6026.0
MS,GU,OEP,SU,Commercial,500,2738.0
MS,GU,OEP,SU,Personal,500,4393.0
MS,GU,OEP,SU,Total,500,7130.0
MS,GU,OEP,SU,Commercial,1000,3332.0
MS,GU,OEP,SU,Personal,1000,5137.0
MS,GU,OEP,SU,Total,1000,8469.0
MS,GU,AEP,SU,Commercial,5,350.0
MS,GU,AEP,SU,Personal,5,522.0
MS,GU,AEP,SU,Total,5,872.0
MS,GU,AEP,SU,Commercial,10,620.0
MS,GU,AEP,SU,Personal,10,1001.0
MS,GU,AEP,SU,Total,10,1621.0
MS,GU,AEP,SU,Commercial,20,956.0
MS,GU,AEP,SU,Personal,20,1501.0
MS,GU,AEP,SU,Total,20,2457.0
MS,GU,AEP,SU,Commercial,25,1027.0
MS,GU,AEP,SU,Personal,25,1616.0
MS,GU,AEP,SU,Total,25,2643.0
MS,GU,AEP,SU,Commercial,50,1421.0
MS,GU,AEP,SU,Personal,50,2365.0
MS,GU,AEP,SU,Total,50,3785.0
MS,GU,AEP,SU,Commercial,100,2002.0
MS,GU,AEP,SU,Personal,100,2921.0
MS,GU,AEP,SU,Total,100,4922.0
MS,GU,AEP,SU,Commercial,200,2372.0
MS,GU,AEP,SU,Personal,200,3733.0
MS,GU,AEP,SU,Total,200,6105.0
MS,GU,AEP,SU,Commercial,250,2636.0
MS,GU,AEP,SU,Personal,250,4117.0
MS,GU,AEP,SU,Total,250,6754.0
MS,GU,AEP,SU,Commercial,500,3235.0
MS,GU,AEP,SU,Personal,500,5145.0
MS,GU,AEP,SU,Total,500,8379.0
MS,GU,AEP,SU,Commercial,1000,3703.0
MS,GU,AEP,SU,Personal,1000,5980.0
MS,GU,AEP,SU,Total,1000,9683.0
MS,GU,OEP,PF,Commercial,5,106.0
MS,GU,OEP,PF,Personal,5,121.0
MS,GU,OEP,PF,Total,5,227.0
MS,GU,OEP,PF,Commercial,10,175.0
MS,GU,OEP,PF,Personal,10,189.0
MS,GU,OEP,PF,Total,10,364.0
MS,GU,OEP,PF,Commercial,20,242.0
MS,GU,OEP,PF,Personal,20,283.0
MS,GU,OEP,PF,Total,20,525.0
MS,GU,OEP,PF,Commercial,25,271.0
MS,GU,OEP,PF,Personal,25,305.0
MS,GU,OEP,PF,Total,25,576.0
MS,GU,OEP,PF,Commercial,50,329.0
MS,GU,OEP,PF,Personal,50,405.0
MS,GU,OEP,PF,Total,50,734.0
MS,GU,OEP,PF,Commercial,100,426.0
MS,GU,OEP,PF,Personal,100,485.0
MS,GU,OEP,PF,Total,100,910.0
MS,GU,OEP,PF,Commercial,200,510.0
MS,GU,OEP,PF,Personal,200,568.0
MS,GU,OEP,PF,Total,200,1079.0
MS,GU,OEP,PF,Commercial,250,529.0
MS,GU,OEP,PF,Personal,250,636.0
MS,GU,OEP,PF,Total,250,1165.0
MS,GU,OEP,PF,Commercial,500,601.0
MS,GU,OEP,PF,Personal,500,714.0
MS,GU,OEP,PF,Total,500,1315.0
MS,GU,OEP,PF,Commercial,1000,734.0
MS,GU,OEP,PF,Personal,1000,846.0
MS,GU,OEP,PF,Total,1000,1579.0
MS,GU,AEP,PF,Commercial,5,123.0
MS,GU,AEP,PF,Personal,5,137.0
MS,GU,AEP,PF,Total,5,260.0
MS,GU,AEP,PF,Commercial,10,198.0
MS,GU,AEP,PF,Personal,10,213.0
MS,GU,AEP,PF,Total,10,411.0
MS,GU,AEP,PF,Commercial,20,266.0
MS,GU,AEP,PF,Personal,20,310.0
MS,GU,AEP,PF,Total,20,576.0
MS,GU,AEP,PF,Commercial,25,300.0
MS,GU,AEP,PF,Personal,25,355.0
MS,GU,AEP,PF,Total,25,655.0
MS,GU,AEP,PF,Commercial,50,384.0
MS,GU,AEP,PF,Personal,50,445.0
MS,GU,AEP,PF,Total,50,829.0
MS,GU,AEP,PF,Commercial,100,461.0
MS,GU,AEP,PF,Personal,100,543.0
